DrugDDI.d431.s2.e3:NSAIDs	NSAIDs	DrugDDI.d431.s2.e10:sulfasalazine	sulfasalazine	FALSE
DrugDDI.d431.s2.e3:NSAIDs	NSAIDs	DrugDDI.d431.s2.e11:anakinra	anakinra	FALSE
DrugDDI.d431.s2.e4:corticosteroids	NSAIDs	DrugDDI.d431.s2.e5:azathioprine	azathioprine	FALSE
DrugDDI.d431.s2.e4:corticosteroids	corticosteroids	DrugDDI.d431.s2.e6:chloroquine	chloroquine	FALSE
DrugDDI.d431.s2.e4:corticosteroids	corticosteroids	DrugDDI.d431.s2.e7:gold	gold	FALSE
DrugDDI.d431.s2.e4:corticosteroids	corticosteroids	DrugDDI.d431.s2.e8:hydroxychloroquine	hydroxychloroquine	FALSE
DrugDDI.d431.s2.e4:corticosteroids	corticosteroids	DrugDDI.d431.s2.e9:leflunomide	leflunomide	FALSE
DrugDDI.d431.s2.e4:corticosteroids	corticosteroids	DrugDDI.d431.s2.e10:sulfasalazine	sulfasalazine	FALSE
DrugDDI.d431.s2.e4:corticosteroids	corticosteroids	DrugDDI.d431.s2.e11:anakinra	anakinra	FALSE
DrugDDI.d431.s2.e5:azathioprine	corticosteroids	DrugDDI.d431.s2.e6:chloroquine	chloroquine	FALSE
DrugDDI.d431.s2.e5:azathioprine	azathioprine	DrugDDI.d431.s2.e7:gold	gold	FALSE
DrugDDI.d431.s2.e5:azathioprine	azathioprine	DrugDDI.d431.s2.e8:hydroxychloroquine	hydroxychloroquine	FALSE
DrugDDI.d431.s2.e5:azathioprine	azathioprine	DrugDDI.d431.s2.e9:leflunomide	leflunomide	FALSE
DrugDDI.d431.s2.e5:azathioprine	azathioprine	DrugDDI.d431.s2.e10:sulfasalazine	sulfasalazine	FALSE
DrugDDI.d431.s2.e5:azathioprine	azathioprine	DrugDDI.d431.s2.e11:anakinra	anakinra	FALSE
DrugDDI.d431.s2.e6:chloroquine	azathioprine	DrugDDI.d431.s2.e7:gold	gold	FALSE
DrugDDI.d431.s2.e6:chloroquine	chloroquine	DrugDDI.d431.s2.e8:hydroxychloroquine	hydroxychloroquine	FALSE
DrugDDI.d431.s2.e6:chloroquine	chloroquine	DrugDDI.d431.s2.e9:leflunomide	leflunomide	FALSE
DrugDDI.d431.s2.e6:chloroquine	chloroquine	DrugDDI.d431.s2.e10:sulfasalazine	sulfasalazine	FALSE
DrugDDI.d431.s2.e6:chloroquine	chloroquine	DrugDDI.d431.s2.e11:anakinra	anakinra	FALSE
DrugDDI.d431.s2.e7:gold	chloroquine	DrugDDI.d431.s2.e8:hydroxychloroquine	hydroxychloroquine	FALSE
DrugDDI.d431.s2.e7:gold	gold	DrugDDI.d431.s2.e9:leflunomide	leflunomide	FALSE
DrugDDI.d431.s2.e7:gold	gold	DrugDDI.d431.s2.e10:sulfasalazine	sulfasalazine	FALSE
DrugDDI.d431.s2.e7:gold	gold	DrugDDI.d431.s2.e11:anakinra	anakinra	FALSE
DrugDDI.d431.s2.e8:hydroxychloroquine	gold	DrugDDI.d431.s2.e9:leflunomide	leflunomide	FALSE
DrugDDI.d431.s2.e8:hydroxychloroquine	hydroxychloroquine	DrugDDI.d431.s2.e10:sulfasalazine	sulfasalazine	FALSE
DrugDDI.d431.s2.e8:hydroxychloroquine	hydroxychloroquine	DrugDDI.d431.s2.e11:anakinra	anakinra	FALSE
DrugDDI.d431.s2.e9:leflunomide	hydroxychloroquine	DrugDDI.d431.s2.e10:sulfasalazine	sulfasalazine	FALSE
DrugDDI.d431.s2.e9:leflunomide	leflunomide	DrugDDI.d431.s2.e11:anakinra	anakinra	FALSE
DrugDDI.d431.s2.e10:sulfasalazine	leflunomide	DrugDDI.d431.s2.e11:anakinra	anakinra	FALSE
DrugDDI.d431.s3.e0:TNF	sulfasalazine	DrugDDI.d431.s3.e1:ORENCIA	ORENCIA	TRUE
DrugDDI.d431.s4.e0:ORENCIA	TNF	DrugDDI.d431.s4.e1:TNF	TNF	TRUE
DrugDDI.d431.s5.e0:ORENCIA	ORENCIA	DrugDDI.d431.s5.e1:anakinra	anakinra	FALSE
DrugDDI.d453.s1.e0:Abciximab	ORENCIA	DrugDDI.d453.s1.e1:medications	medications	FALSE
DrugDDI.d453.s2.e0:medications	Abciximab	DrugDDI.d453.s2.e1:heparin	heparin	FALSE
DrugDDI.d453.s2.e0:medications	medications	DrugDDI.d453.s2.e2:beta-adrenergic receptor blockers	beta-adrenergic receptor blockers	FALSE
DrugDDI.d453.s2.e0:medications	medications	DrugDDI.d453.s2.e3:calcium channel	calcium channel	FALSE
DrugDDI.d453.s2.e0:medications	medications	DrugDDI.d453.s2.e4:angiotensin converting enzyme inhibitors	angiotensin converting enzyme inhibitors	FALSE
DrugDDI.d453.s2.e0:medications	medications	DrugDDI.d453.s2.e5:nitrates	nitrates	FALSE
DrugDDI.d453.s2.e0:medications	medications	DrugDDI.d453.s2.e6:ticlopidine	ticlopidine	FALSE
DrugDDI.d453.s2.e0:medications	medications	DrugDDI.d453.s2.e7:aspirin	aspirin	FALSE
DrugDDI.d453.s2.e1:heparin	medications	DrugDDI.d453.s2.e2:beta-adrenergic receptor blockers	beta-adrenergic receptor blockers	FALSE
DrugDDI.d453.s2.e1:heparin	heparin	DrugDDI.d453.s2.e3:calcium channel	calcium channel	FALSE
DrugDDI.d453.s2.e1:heparin	heparin	DrugDDI.d453.s2.e4:angiotensin converting enzyme inhibitors	angiotensin converting enzyme inhibitors	FALSE
DrugDDI.d453.s2.e1:heparin	heparin	DrugDDI.d453.s2.e5:nitrates	nitrates	FALSE
DrugDDI.d453.s2.e1:heparin	heparin	DrugDDI.d453.s2.e6:ticlopidine	ticlopidine	FALSE
DrugDDI.d453.s2.e1:heparin	heparin	DrugDDI.d453.s2.e7:aspirin	aspirin	FALSE
DrugDDI.d453.s2.e2:beta-adrenergic receptor blockers	heparin	DrugDDI.d453.s2.e3:calcium channel	calcium channel	FALSE
DrugDDI.d453.s2.e2:beta-adrenergic receptor blockers	beta-adrenergic receptor blockers	DrugDDI.d453.s2.e4:angiotensin converting enzyme inhibitors	angiotensin converting enzyme inhibitors	FALSE
DrugDDI.d453.s2.e2:beta-adrenergic receptor blockers	beta-adrenergic receptor blockers	DrugDDI.d453.s2.e5:nitrates	nitrates	FALSE
DrugDDI.d453.s2.e2:beta-adrenergic receptor blockers	beta-adrenergic receptor blockers	DrugDDI.d453.s2.e6:ticlopidine	ticlopidine	FALSE
DrugDDI.d453.s2.e2:beta-adrenergic receptor blockers	beta-adrenergic receptor blockers	DrugDDI.d453.s2.e7:aspirin	aspirin	FALSE
DrugDDI.d453.s2.e3:calcium channel	beta-adrenergic receptor blockers	DrugDDI.d453.s2.e4:angiotensin converting enzyme inhibitors	angiotensin converting enzyme inhibitors	FALSE
DrugDDI.d453.s2.e3:calcium channel	calcium channel	DrugDDI.d453.s2.e5:nitrates	nitrates	FALSE
DrugDDI.d453.s2.e3:calcium channel	calcium channel	DrugDDI.d453.s2.e6:ticlopidine	ticlopidine	FALSE
DrugDDI.d453.s2.e3:calcium channel	calcium channel	DrugDDI.d453.s2.e7:aspirin	aspirin	FALSE
DrugDDI.d453.s2.e4:angiotensin converting enzyme inhibitors	calcium channel	DrugDDI.d453.s2.e5:nitrates	nitrates	FALSE
DrugDDI.d453.s2.e4:angiotensin converting enzyme inhibitors	angiotensin converting enzyme inhibitors	DrugDDI.d453.s2.e6:ticlopidine	ticlopidine	FALSE
DrugDDI.d453.s2.e4:angiotensin converting enzyme inhibitors	angiotensin converting enzyme inhibitors	DrugDDI.d453.s2.e7:aspirin	aspirin	FALSE
DrugDDI.d453.s2.e5:nitrates	angiotensin converting enzyme inhibitors	DrugDDI.d453.s2.e6:ticlopidine	ticlopidine	FALSE
DrugDDI.d453.s2.e5:nitrates	nitrates	DrugDDI.d453.s2.e7:aspirin	aspirin	FALSE
DrugDDI.d453.s2.e6:ticlopidine	nitrates	DrugDDI.d453.s2.e7:aspirin	aspirin	FALSE
DrugDDI.d453.s3.e0:Heparin	ticlopidine	DrugDDI.d453.s3.e1:anticoagulants	anticoagulants	FALSE
DrugDDI.d453.s3.e0:Heparin	Heparin	DrugDDI.d453.s3.e2:thrombolytic	thrombolytic	FALSE
DrugDDI.d453.s3.e0:Heparin	Heparin	DrugDDI.d453.s3.e3:anti platelet agents	anti platelet agents	FALSE
DrugDDI.d453.s3.e1:anticoagulants	Heparin	DrugDDI.d453.s3.e2:thrombolytic	thrombolytic	FALSE
DrugDDI.d453.s3.e1:anticoagulants	anticoagulants	DrugDDI.d453.s3.e3:anti platelet agents	anti platelet agents	FALSE
DrugDDI.d453.s3.e2:thrombolytic	anticoagulants	DrugDDI.d453.s3.e3:anti platelet agents	anti platelet agents	FALSE
DrugDDI.d27.s0.e0:alcohol	thrombolytic	DrugDDI.d27.s0.e1:Acamprosate	Acamprosate	FALSE
DrugDDI.d27.s0.e0:alcohol	alcohol	DrugDDI.d27.s0.e2:alcohol	alcohol	FALSE
DrugDDI.d27.s0.e0:alcohol	alcohol	DrugDDI.d27.s0.e3:acamprosate	acamprosate	FALSE
DrugDDI.d27.s0.e1:Acamprosate	alcohol	DrugDDI.d27.s0.e2:alcohol	alcohol	FALSE
DrugDDI.d27.s0.e1:Acamprosate	Acamprosate	DrugDDI.d27.s0.e3:acamprosate	acamprosate	FALSE
DrugDDI.d27.s0.e2:alcohol	Acamprosate	DrugDDI.d27.s0.e3:acamprosate	acamprosate	FALSE
DrugDDI.d27.s1.e0:disulfiram	alcohol	DrugDDI.d27.s1.e1:diazepam	diazepam	FALSE
DrugDDI.d27.s1.e0:disulfiram	disulfiram	DrugDDI.d27.s1.e2:acamprosate	acamprosate	FALSE
DrugDDI.d27.s1.e1:diazepam	disulfiram	DrugDDI.d27.s1.e2:acamprosate	acamprosate	FALSE
DrugDDI.d27.s2.e0:naltrexone	diazepam	DrugDDI.d27.s2.e1:Acamprosate	Acamprosate	TRUE
DrugDDI.d27.s2.e0:naltrexone	naltrexone	DrugDDI.d27.s2.e2:acamprosate	acamprosate	FALSE
DrugDDI.d27.s2.e1:Acamprosate	naltrexone	DrugDDI.d27.s2.e2:acamprosate	acamprosate	FALSE
DrugDDI.d27.s4.e0:naltrexone	Acamprosate	DrugDDI.d27.s4.e1:beta-naltrexol	beta-naltrexol	FALSE
DrugDDI.d27.s4.e0:naltrexone	naltrexone	DrugDDI.d27.s4.e2:Acamprosate	Acamprosate	FALSE
DrugDDI.d27.s4.e1:beta-naltrexol	naltrexone	DrugDDI.d27.s4.e2:Acamprosate	Acamprosate	FALSE
DrugDDI.d27.s5.e0:Acamprosate	beta-naltrexol	DrugDDI.d27.s5.e1:anxiolytics	anxiolytics	FALSE
DrugDDI.d27.s5.e0:Acamprosate	Acamprosate	DrugDDI.d27.s5.e2:hypnotics	hypnotics	FALSE
DrugDDI.d27.s5.e0:Acamprosate	Acamprosate	DrugDDI.d27.s5.e3:sedatives	sedatives	FALSE
DrugDDI.d27.s5.e0:Acamprosate	Acamprosate	DrugDDI.d27.s5.e4:benzodiazepines	benzodiazepines	FALSE
DrugDDI.d27.s5.e0:Acamprosate	Acamprosate	DrugDDI.d27.s5.e5:non-opioid analgesics	non-opioid analgesics	FALSE
DrugDDI.d27.s5.e0:Acamprosate	Acamprosate	DrugDDI.d27.s5.e6:medications	medications	FALSE
DrugDDI.d27.s5.e1:anxiolytics	Acamprosate	DrugDDI.d27.s5.e2:hypnotics	hypnotics	FALSE
DrugDDI.d27.s5.e1:anxiolytics	anxiolytics	DrugDDI.d27.s5.e3:sedatives	sedatives	FALSE
DrugDDI.d27.s5.e1:anxiolytics	anxiolytics	DrugDDI.d27.s5.e4:benzodiazepines	benzodiazepines	FALSE
DrugDDI.d27.s5.e1:anxiolytics	anxiolytics	DrugDDI.d27.s5.e5:non-opioid analgesics	non-opioid analgesics	FALSE
DrugDDI.d27.s5.e1:anxiolytics	anxiolytics	DrugDDI.d27.s5.e6:medications	medications	FALSE
DrugDDI.d27.s5.e2:hypnotics	anxiolytics	DrugDDI.d27.s5.e3:sedatives	sedatives	FALSE
DrugDDI.d27.s5.e2:hypnotics	hypnotics	DrugDDI.d27.s5.e4:benzodiazepines	benzodiazepines	FALSE
DrugDDI.d27.s5.e2:hypnotics	hypnotics	DrugDDI.d27.s5.e5:non-opioid analgesics	non-opioid analgesics	FALSE
DrugDDI.d27.s5.e2:hypnotics	hypnotics	DrugDDI.d27.s5.e6:medications	medications	FALSE
DrugDDI.d27.s5.e3:sedatives	hypnotics	DrugDDI.d27.s5.e4:benzodiazepines	benzodiazepines	FALSE
DrugDDI.d27.s5.e3:sedatives	sedatives	DrugDDI.d27.s5.e5:non-opioid analgesics	non-opioid analgesics	FALSE
DrugDDI.d27.s5.e3:sedatives	sedatives	DrugDDI.d27.s5.e6:medications	medications	FALSE
DrugDDI.d27.s5.e4:benzodiazepines	sedatives	DrugDDI.d27.s5.e5:non-opioid analgesics	non-opioid analgesics	FALSE
DrugDDI.d27.s5.e4:benzodiazepines	benzodiazepines	DrugDDI.d27.s5.e6:medications	medications	FALSE
DrugDDI.d27.s5.e5:non-opioid analgesics	benzodiazepines	DrugDDI.d27.s5.e6:medications	medications	FALSE
DrugDDI.d27.s6.e0:Acamprosate	non-opioid analgesics	DrugDDI.d27.s6.e1:antidepressants	antidepressants	TRUE
DrugDDI.d27.s6.e0:Acamprosate	Acamprosate	DrugDDI.d27.s6.e2:medication	medication	FALSE
DrugDDI.d27.s6.e1:antidepressants	Acamprosate	DrugDDI.d27.s6.e2:medication	medication	FALSE
DrugDDI.d466.s1.e0:drugs	antidepressants	DrugDDI.d466.s1.e1:thiazides	thiazides	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e2:diuretics	diuretics	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e5:thyroid	thyroid	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e6:estrogens	estrogens	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e8:phenytoin	phenytoin	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e9:nicotinic acid	nicotinic acid	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e11:calcium channel-blocking drugs	calcium channel-blocking drugs	FALSE
DrugDDI.d466.s1.e0:drugs	drugs	DrugDDI.d466.s1.e12:isoniazid	isoniazid	FALSE
DrugDDI.d466.s1.e1:thiazides	drugs	DrugDDI.d466.s1.e2:diuretics	diuretics	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e5:thyroid	thyroid	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e6:estrogens	estrogens	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e8:phenytoin	phenytoin	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e9:nicotinic acid	nicotinic acid	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e11:calcium channel-blocking drugs	calcium channel-blocking drugs	FALSE
DrugDDI.d466.s1.e1:thiazides	thiazides	DrugDDI.d466.s1.e12:isoniazid	isoniazid	FALSE
DrugDDI.d466.s1.e2:diuretics	thiazides	DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	FALSE
DrugDDI.d466.s1.e2:diuretics	diuretics	DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	FALSE
DrugDDI.d466.s1.e2:diuretics	diuretics	DrugDDI.d466.s1.e5:thyroid	thyroid	FALSE
DrugDDI.d466.s1.e2:diuretics	diuretics	DrugDDI.d466.s1.e6:estrogens	estrogens	FALSE
DrugDDI.d466.s1.e2:diuretics	diuretics	DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	FALSE
DrugDDI.d466.s1.e2:diuretics	diuretics	DrugDDI.d466.s1.e8:phenytoin	phenytoin	FALSE
DrugDDI.d466.s1.e2:diuretics	diuretics	DrugDDI.d466.s1.e9:nicotinic acid	nicotinic acid	FALSE
DrugDDI.d466.s1.e2:diuretics	diuretics	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
DrugDDI.d466.s1.e2:diuretics	diuretics	DrugDDI.d466.s1.e11:calcium channel-blocking drugs	calcium channel-blocking drugs	FALSE
DrugDDI.d466.s1.e2:diuretics	diuretics	DrugDDI.d466.s1.e12:isoniazid	isoniazid	FALSE
DrugDDI.d466.s1.e3:corticosteroids	diuretics	DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	FALSE
DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	DrugDDI.d466.s1.e5:thyroid	thyroid	FALSE
DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	DrugDDI.d466.s1.e6:estrogens	estrogens	FALSE
DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	FALSE
DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	DrugDDI.d466.s1.e8:phenytoin	phenytoin	FALSE
DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	DrugDDI.d466.s1.e9:nicotinic acid	nicotinic acid	FALSE
DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	DrugDDI.d466.s1.e11:calcium channel-blocking drugs	calcium channel-blocking drugs	FALSE
DrugDDI.d466.s1.e3:corticosteroids	corticosteroids	DrugDDI.d466.s1.e12:isoniazid	isoniazid	FALSE
DrugDDI.d466.s1.e4:phenothiazines	corticosteroids	DrugDDI.d466.s1.e5:thyroid	thyroid	FALSE
DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	DrugDDI.d466.s1.e6:estrogens	estrogens	FALSE
DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	FALSE
DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	DrugDDI.d466.s1.e8:phenytoin	phenytoin	FALSE
DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	DrugDDI.d466.s1.e9:nicotinic acid	nicotinic acid	FALSE
DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	DrugDDI.d466.s1.e11:calcium channel-blocking drugs	calcium channel-blocking drugs	FALSE
DrugDDI.d466.s1.e4:phenothiazines	phenothiazines	DrugDDI.d466.s1.e12:isoniazid	isoniazid	FALSE
DrugDDI.d466.s1.e5:thyroid	phenothiazines	DrugDDI.d466.s1.e6:estrogens	estrogens	FALSE
DrugDDI.d466.s1.e5:thyroid	thyroid	DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	FALSE
DrugDDI.d466.s1.e5:thyroid	thyroid	DrugDDI.d466.s1.e8:phenytoin	phenytoin	FALSE
DrugDDI.d466.s1.e5:thyroid	thyroid	DrugDDI.d466.s1.e9:nicotinic acid	nicotinic acid	FALSE
DrugDDI.d466.s1.e5:thyroid	thyroid	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
DrugDDI.d466.s1.e5:thyroid	thyroid	DrugDDI.d466.s1.e11:calcium channel-blocking drugs	calcium channel-blocking drugs	FALSE
DrugDDI.d466.s1.e5:thyroid	thyroid	DrugDDI.d466.s1.e12:isoniazid	isoniazid	FALSE
DrugDDI.d466.s1.e6:estrogens	thyroid	DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	FALSE
DrugDDI.d466.s1.e6:estrogens	estrogens	DrugDDI.d466.s1.e8:phenytoin	phenytoin	FALSE
DrugDDI.d466.s1.e6:estrogens	estrogens	DrugDDI.d466.s1.e9:nicotinic acid	nicotinic acid	FALSE
DrugDDI.d466.s1.e6:estrogens	estrogens	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
DrugDDI.d466.s1.e6:estrogens	estrogens	DrugDDI.d466.s1.e11:calcium channel-blocking drugs	calcium channel-blocking drugs	FALSE
DrugDDI.d466.s1.e6:estrogens	estrogens	DrugDDI.d466.s1.e12:isoniazid	isoniazid	FALSE
DrugDDI.d466.s1.e7:oral contraceptives	estrogens	DrugDDI.d466.s1.e8:phenytoin	phenytoin	FALSE
DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	DrugDDI.d466.s1.e9:nicotinic acid	nicotinic acid	FALSE
DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	DrugDDI.d466.s1.e11:calcium channel-blocking drugs	calcium channel-blocking drugs	FALSE
DrugDDI.d466.s1.e7:oral contraceptives	oral contraceptives	DrugDDI.d466.s1.e12:isoniazid	isoniazid	FALSE
DrugDDI.d466.s1.e8:phenytoin	oral contraceptives	DrugDDI.d466.s1.e9:nicotinic acid	nicotinic acid	FALSE
DrugDDI.d466.s1.e8:phenytoin	phenytoin	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
DrugDDI.d466.s1.e8:phenytoin	phenytoin	DrugDDI.d466.s1.e11:calcium channel-blocking drugs	calcium channel-blocking drugs	FALSE
DrugDDI.d466.s1.e8:phenytoin	phenytoin	DrugDDI.d466.s1.e12:isoniazid	isoniazid	FALSE
DrugDDI.d466.s1.e9:nicotinic acid	phenytoin	DrugDDI.d466.s1.e10:sympathomimetics	sympathomimetics	FALSE
